epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,loss,train_acc,val_acc,test_acc
1,0,1.0,1.0,nan,nan,1.6242172718048096,0.21033653616905212,0.1977163404226303,0.19596542418003082
2,0,1.0,1.0,nan,nan,1.6032838821411133,0.21314102411270142,0.20012019574642181,0.19980788230895996
3,0,1.0,1.0,nan,nan,1.5887364149093628,0.26442307233810425,0.2265625,0.22574447095394135
4,0,1.0,1.0,nan,nan,1.562861442565918,0.37660256028175354,0.2836538553237915,0.28818443417549133
5,0,1.0,1.0,nan,nan,1.53054940700531,0.5172275900840759,0.34495192766189575,0.35542747378349304
6,0,1.0,1.0,nan,nan,1.495591640472412,0.5596955418586731,0.34735578298568726,0.3458213210105896
7,0,1.0,1.0,nan,nan,1.4534568786621094,0.5633012652397156,0.35336539149284363,0.3323727250099182
8,0,1.0,1.0,nan,nan,1.4015092849731445,0.6025640964508057,0.36298078298568726,0.35542747378349304
9,0,1.0,1.0,nan,nan,1.3580801486968994,0.6402243375778198,0.3617788553237915,0.3707973062992096
10,0,1.0,1.0,nan,nan,1.3142808675765991,0.6722756624221802,0.39182692766189575,0.369836688041687
11,0,1.0,1.0,nan,nan,1.2549681663513184,0.6846955418586731,0.4110576808452606,0.3957732915878296
12,0,1.0,1.0,nan,nan,1.210845947265625,0.7127403616905212,0.40745192766189575,0.39769452810287476
13,0,1.0,1.0,nan,nan,1.1413912773132324,0.760817289352417,0.4008413553237915,0.39193084836006165
14,0,1.0,1.0,nan,nan,1.0926088094711304,0.7808493375778198,0.39423078298568726,0.38520652055740356
15,0,1.0,1.0,nan,nan,1.0448675155639648,0.7960737347602844,0.39483171701431274,0.40345820784568787
16,0,1.0,1.0,nan,nan,1.007775902748108,0.8044871687889099,0.3978365361690521,0.4015369713306427
17,0,1.0,1.0,nan,nan,0.9492851495742798,0.8209134340286255,0.3978365361690521,0.40345820784568787
18,0,1.0,1.0,nan,nan,0.8921917676925659,0.8421474099159241,0.4014423191547394,0.41018250584602356
19,0,1.0,1.0,nan,nan,0.8528309464454651,0.8705929517745972,0.3990384638309479,0.3957732915878296
20,0,1.0,1.0,nan,nan,0.8062855005264282,0.8866186141967773,0.39423078298568726,0.39193084836006165
21,0,1.0,1.0,nan,nan,0.7762923240661621,0.8962339758872986,0.3978365361690521,0.40345820784568787
22,0,1.0,1.0,nan,nan,0.7333881258964539,0.9086538553237915,0.3954326808452606,0.39865514636039734
23,0,1.0,1.0,nan,nan,0.6991757750511169,0.9106570482254028,0.3960336446762085,0.40345820784568787
24,0,1.0,1.0,nan,nan,0.6613339185714722,0.9162660241127014,0.3984375,0.4073006808757782
25,0,1.0,1.0,nan,nan,0.6363023519515991,0.932692289352417,0.3960336446762085,0.4130643606185913
26,0,1.0,1.0,nan,nan,0.5993589758872986,0.9431089758872986,0.39483171701431274,0.40345820784568787
27,0,1.0,1.0,nan,nan,0.5759772062301636,0.9475160241127014,0.4014423191547394,0.40441882610321045
28,0,1.0,1.0,nan,nan,0.5473442673683167,0.9499198794364929,0.3960336446762085,0.4024975895881653
29,0,1.0,1.0,nan,nan,0.5180251598358154,0.948317289352417,0.39182692766189575,0.4073006808757782
30,0,1.0,1.0,nan,nan,0.5092607736587524,0.9515224099159241,0.3858173191547394,0.3967339098453522
31,1,1.0,0.4961851239204407,nan,nan,0.44378942251205444,0.9587339758872986,0.39242789149284363,0.394812673330307
32,1,1.0,0.4961702525615692,nan,nan,0.4243707060813904,0.9671474099159241,0.39423078298568726,0.39097023010253906
33,1,1.0,0.49610084295272827,nan,nan,0.41987818479537964,0.9703525900840759,0.3978365361690521,0.394812673330307
34,1,1.0,0.4959937036037445,nan,nan,0.3878646194934845,0.9715544581413269,0.39483171701431274,0.394812673330307
35,1,0.7300036311713364,0.495726615190506,0.4589149057865143,2.0321531295776367,0.37671270966529846,0.9711538553237915,0.3900240361690521,0.3938520550727844
36,1,0.7300036311713364,0.4956367611885071,nan,nan,0.3517610430717468,0.9739583134651184,0.38641828298568726,0.3890489935874939
37,1,0.7300036311713364,0.4957355558872223,nan,nan,0.3392460346221924,0.9763621687889099,0.38641828298568726,0.394812673330307
38,1,0.7300036311713364,0.49589648842811584,nan,nan,0.3201425075531006,0.9799679517745972,0.38701921701431274,0.3900096118450165
39,1,0.7300036311713364,0.4961295425891876,nan,nan,0.32436689734458923,0.9827724099159241,0.3852163553237915,0.3832853138446808
40,1,0.5410060524196273,0.49635443091392517,0.4599279463291168,1.9431906938552856,0.3080827295780182,0.9827724099159241,0.3876201808452606,0.38520652055740356
41,1,0.5410060524196273,0.49654650688171387,nan,nan,0.29846692085266113,0.9831730723381042,0.3828125,0.38424593210220337
42,1,0.5410060524196273,0.4966990351676941,nan,nan,0.2890635132789612,0.9831730723381042,0.37860578298568726,0.38712775707244873
43,1,0.5410060524196273,0.49672845005989075,nan,nan,0.2958953380584717,0.9839743375778198,0.3774038553237915,0.39097023010253906
44,1,0.5410060524196273,0.49665752053260803,nan,nan,0.2896078824996948,0.9859775900840759,0.38401442766189575,0.394812673330307
45,1,0.4088046229886914,0.4965680241584778,0.35932570695877075,1.6779203414916992,0.2807852625846863,0.9863781929016113,0.390625,0.39097023010253906
46,1,0.4088046229886914,0.4966147840023041,nan,nan,0.2856930196285248,0.9871794581413269,0.3876201808452606,0.3900096118450165
47,1,0.4088046229886914,0.4967592656612396,nan,nan,0.2620205283164978,0.9883813858032227,0.38401442766189575,0.3880883753299713
48,1,0.4088046229886914,0.49698036909103394,nan,nan,0.26609548926353455,0.9879807829856873,0.3804086446762085,0.38616713881492615
49,1,0.4088046229886914,0.49705052375793457,nan,nan,0.2509766221046448,0.9883813858032227,0.38100960850715637,0.3823246955871582
50,1,0.3161636868452718,0.49701741337776184,0.5215067863464355,1.732315182685852,0.2661132216453552,0.9899839758872986,0.3882211446762085,0.38520652055740356
51,1,0.3161636868452718,0.4968952238559723,nan,nan,0.24139580130577087,0.9895833134651184,0.3912259638309479,0.3938520550727844
52,1,0.3161636868452718,0.49693241715431213,nan,nan,0.24977193772792816,0.9895833134651184,0.3876201808452606,0.39097023010253906
53,1,0.3161636868452718,0.4970676004886627,nan,nan,0.2572984993457794,0.9911859035491943,0.38882210850715637,0.38616713881492615
54,1,0.3161636868452718,0.4971654415130615,nan,nan,0.23893319070339203,0.9895833134651184,0.37680289149284363,0.38040345907211304
55,1,0.2515122553855367,0.4971628487110138,0.33899267701386926,1.612068772315979,0.243451327085495,0.9899839758872986,0.3719951808452606,0.37944284081459045
56,1,0.2515122553855367,0.49712100625038147,nan,nan,0.23915237188339233,0.9919871687889099,0.3756009638309479,0.37944284081459045
57,1,0.2515122553855367,0.4970932900905609,nan,nan,0.23941689729690552,0.9915865659713745,0.38100960850715637,0.38520652055740356
58,1,0.2515122553855367,0.4971117079257965,nan,nan,0.24279920756816864,0.9915865659713745,0.3804086446762085,0.38424593210220337
59,1,0.2515122553855367,0.4971596896648407,nan,nan,0.22893212735652924,0.9919871687889099,0.37680289149284363,0.38712775707244873
60,1,0.20608323718400606,0.4972456395626068,0.4014469187940062,1.4762839078903198,0.2169671356678009,0.9919871687889099,0.3798076808452606,0.39193084836006165
61,1,0.20608323718400606,0.49733343720436096,nan,nan,0.22485455870628357,0.9923878312110901,0.37319710850715637,0.38616713881492615
62,1,0.20608323718400606,0.4973618686199188,nan,nan,0.21547096967697144,0.9923878312110901,0.37319710850715637,0.38712775707244873
63,1,0.20608323718400606,0.4973239302635193,nan,nan,0.2277218997478485,0.9935897588729858,0.38161057233810425,0.3880883753299713
64,1,0.20608323718400606,0.4972343146800995,nan,nan,0.20660556852817535,0.9931890964508057,0.3828125,0.3996157646179199
65,1,0.17427058814992497,0.497105211019516,0.4222592284078859,1.4704113006591797,0.21428193151950836,0.9927884340286255,0.3858173191547394,0.39865514636039734
66,1,0.17427058814992497,0.49706700444221497,nan,nan,0.21233409643173218,0.9919871687889099,0.3834134638309479,0.3957732915878296
67,1,0.17427058814992497,0.497106671333313,nan,nan,0.218577578663826,0.9923878312110901,0.3822115361690521,0.38616713881492615
68,1,0.17427058814992497,0.4971860647201538,nan,nan,0.21519607305526733,0.9931890964508057,0.3858173191547394,0.3890489935874939
69,1,0.17427058814992497,0.49722278118133545,nan,nan,0.2103918492794037,0.9927884340286255,0.38461539149284363,0.38712775707244873
70,1,0.15201335335112268,0.497240275144577,0.40233190463956187,1.3867545127868652,0.2086373120546341,0.9927884340286255,0.38701921701431274,0.38616713881492615
71,1,0.15201335335112268,0.49723631143569946,nan,nan,0.20172396302223206,0.9923878312110901,0.38641828298568726,0.39289143681526184
72,1,0.15201335335112268,0.49729663133621216,nan,nan,0.1975601315498352,0.9923878312110901,0.38401442766189575,0.3957732915878296
73,1,0.15201335335112268,0.49741214513778687,nan,nan,0.20642293989658356,0.9923878312110901,0.3852163553237915,0.3880883753299713
74,1,0.15201335335112268,0.49757206439971924,nan,nan,0.20601287484169006,0.9927884340286255,0.375,0.38520652055740356
75,1,0.13643181568847307,0.4977361559867859,0.4042373540211375,1.3116552829742432,0.2156602144241333,0.9931890964508057,0.3695913553237915,0.3880883753299713
76,1,0.13643181568847307,0.49782851338386536,nan,nan,0.2013484537601471,0.9927884340286255,0.37680289149284363,0.3832853138446808
77,1,0.13643181568847307,0.49785667657852173,nan,nan,0.201120525598526,0.9923878312110901,0.3725961446762085,0.3900096118450165
78,1,0.13643181568847307,0.49782854318618774,nan,nan,0.20563411712646484,0.9927884340286255,0.37139421701431274,0.38712775707244873
79,1,0.13643181568847307,0.49781525135040283,nan,nan,0.214731827378273,0.9927884340286255,0.375,0.38424593210220337
80,1,0.12551740269377656,0.4978654980659485,0.41609716418693743,1.3017303943634033,0.20183858275413513,0.9931890964508057,0.3774038553237915,0.38616713881492615
81,1,0.12551740269377656,0.4979429841041565,nan,nan,0.1926298886537552,0.9931890964508057,0.37319710850715637,0.3813640773296356
82,1,0.12551740269377656,0.4980454742908478,nan,nan,0.19460126757621765,0.9923878312110901,0.37079328298568726,0.39097023010253906
83,1,0.12551740269377656,0.49808791279792786,nan,nan,0.2235468626022339,0.9931890964508057,0.36838942766189575,0.3938520550727844
84,1,0.12551740269377656,0.4980316162109375,nan,nan,0.19564545154571533,0.9923878312110901,0.37860578298568726,0.3938520550727844
85,1,0.11796709962611221,0.4979388415813446,0.35800091528877553,1.2066819667816162,0.1954081654548645,0.9927884340286255,0.3725961446762085,0.3890489935874939
86,1,0.11796709962611221,0.49785560369491577,nan,nan,0.18856802582740784,0.9927884340286255,0.37379807233810425,0.39769452810287476
87,1,0.11796709962611221,0.4977632164955139,nan,nan,0.1968124359846115,0.9931890964508057,0.3756009638309479,0.3967339098453522
88,1,0.11796709962611221,0.49769991636276245,nan,nan,0.19368484616279602,0.9927884340286255,0.37379807233810425,0.4015369713306427
89,1,0.11796709962611221,0.4976595342159271,nan,nan,0.1875319927930832,0.9927884340286255,0.3780048191547394,0.39865514636039734
90,1,0.11257943040056498,0.4976091682910919,0.47058871720797807,1.2230695486068726,0.18906059861183167,0.9923878312110901,0.37319710850715637,0.4005763828754425
91,1,0.11257943040056498,0.4975942075252533,nan,nan,0.18947330117225647,0.9923878312110901,0.3774038553237915,0.3996157646179199
92,1,0.11257943040056498,0.4975840449333191,nan,nan,0.18310998380184174,0.9927884340286255,0.3780048191547394,0.40441882610321045
93,1,0.11257943040056498,0.4976072907447815,nan,nan,0.1968434453010559,0.9939903616905212,0.375,0.3900096118450165
94,1,0.11257943040056498,0.4976593554019928,nan,nan,0.1860198825597763,0.9943910241127014,0.3756009638309479,0.3890489935874939
95,1,0.10881332937926938,0.49772608280181885,0.4362554499220308,1.2063623666763306,0.18506063520908356,0.9939903616905212,0.3798076808452606,0.39193084836006165
96,1,0.10881332937926938,0.4977966248989105,nan,nan,0.18964047729969025,0.9931890964508057,0.38701921701431274,0.40441882610321045
97,1,0.10881332937926938,0.4978448450565338,nan,nan,0.18110331892967224,0.9927884340286255,0.3858173191547394,0.409221887588501
98,1,0.10881332937926938,0.49793124198913574,nan,nan,0.17745277285575867,0.9935897588729858,0.3780048191547394,0.4073006808757782
99,1,0.10881332937926938,0.4980164170265198,nan,nan,0.16532361507415771,0.9943910241127014,0.37920671701431274,0.4073006808757782
100,1,0.10621154903129348,0.498064249753952,0.38531378601383925,1.1297507286071777,0.1880868673324585,0.9935897588729858,0.3774038553237915,0.4005763828754425
101,1,0.10621154903129348,0.4980555474758148,nan,nan,0.18312063813209534,0.9939903616905212,0.3876201808452606,0.4005763828754425
102,1,0.10621154903129348,0.4981006681919098,nan,nan,0.19155552983283997,0.9939903616905212,0.3858173191547394,0.40345820784568787
103,1,0.10621154903129348,0.49816638231277466,nan,nan,0.17963866889476776,0.9939903616905212,0.37920671701431274,0.394812673330307
104,1,0.10621154903129348,0.4982312321662903,nan,nan,0.18226557970046997,0.9939903616905212,0.3798076808452606,0.3880883753299713
105,1,0.10445958966214736,0.49825841188430786,0.35617370711853574,1.0681113004684448,0.18959873914718628,0.9943910241127014,0.3798076808452606,0.39193084836006165
106,1,0.10445958966214736,0.4982820451259613,nan,nan,0.17207129299640656,0.9939903616905212,0.37860578298568726,0.3900096118450165
107,1,0.10445958966214736,0.4982619881629944,nan,nan,0.18045836687088013,0.9939903616905212,0.375,0.38616713881492615
108,1,0.10445958966214736,0.4981919527053833,nan,nan,0.1800382137298584,0.9947916865348816,0.3743990361690521,0.3832853138446808
109,1,0.10445958966214736,0.49814119935035706,nan,nan,0.17457237839698792,0.995192289352417,0.3774038553237915,0.38424593210220337
110,1,0.1035625198979207,0.4980752170085907,0.3149203139541564,1.081050157546997,0.19719797372817993,0.9935897588729858,0.3743990361690521,0.39097023010253906
111,1,0.1035625198979207,0.49803754687309265,nan,nan,0.1744978427886963,0.9931890964508057,0.37319710850715637,0.39289143681526184
112,1,0.1035625198979207,0.49795830249786377,nan,nan,0.16571053862571716,0.9931890964508057,0.375,0.3938520550727844
113,1,0.1035625198979207,0.49788904190063477,nan,nan,0.1805463582277298,0.9927884340286255,0.38161057233810425,0.3938520550727844
114,1,0.1035625198979207,0.49783605337142944,nan,nan,0.17176419496536255,0.9931890964508057,0.38461539149284363,0.38616713881492615
115,1,0.10251861936010867,0.4978431463241577,0.4012081668977415,1.0817686319351196,0.17390936613082886,0.9947916865348816,0.37680289149284363,0.39097023010253906
116,1,0.10251861936010867,0.4978958070278168,nan,nan,0.179583340883255,0.9939903616905212,0.3780048191547394,0.38712775707244873
117,1,0.10251861936010867,0.49798551201820374,nan,nan,0.19469383358955383,0.9927884340286255,0.3798076808452606,0.3880883753299713
118,1,0.10251861936010867,0.4980531334877014,nan,nan,0.16787751019001007,0.9927884340286255,0.3798076808452606,0.38520652055740356
119,1,0.10251861936010867,0.4980725944042206,nan,nan,0.17648343741893768,0.9935897588729858,0.37139421701431274,0.39193084836006165
120,1,0.10176709299893638,0.49801090359687805,0.45557014586331296,1.0310542583465576,0.16290894150733948,0.9939903616905212,0.37139421701431274,0.38520652055740356
